eta_date,precipitation_sum_mm,wind_speed_10m_max_kmh,wind_gusts_10m_max_kmh,temperature_2m_max_c,temperature_2m_min_c,fx_volatility_7d,road_load_index,precip_heavy_flag,wind_strong_flag,gusts_extreme_flag,freeze_flag,heat_flag,risk_score
2025-05-12,37.38,69.3,102.5,-11.4,-12.3,0.0177,0.629,1,1,1,1,0,48.0
2025-08-31,11.4,65.3,86.3,-16.1,-29.0,0.0052,0.454,0,1,1,1,0,35.0
2025-12-09,20.93,66.8,70.5,22.0,11.0,0.0053,0.671,1,1,0,0,0,31.6
2025-03-10,2.05,7.3,9.9,31.2,24.1,0.0364,0.919,0,0,0,0,0,10.6
2025-05-28,16.68,49.1,78.8,-10.9,-20.1,0.0206,0.144,0,0,0,1,0,21.4
2025-09-24,16.56,49.6,71.9,-10.2,-15.0,0.0333,0.592,0,0,0,1,0,25.0
2025-04-13,21.9,56.4,66.9,5.0,-9.9,0.0253,0.92,1,1,0,1,0,38.3
2025-05-20,13.24,23.0,38.5,30.5,15.2,0.0339,0.819,0,0,0,0,0,15.8
2025-01-16,19.09,67.9,70.8,-2.0,-18.6,0.0293,0.714,0,1,0,1,0,33.4
2025-12-19,9.83,31.5,32.6,11.8,7.4,0.0305,0.676,0,0,0,0,0,14.2
2025-02-17,12.28,18.4,39.2,11.8,2.8,0.0407,0.89,0,0,0,0,0,15.9
2025-07-12,5.0,29.9,34.0,21.6,15.1,0.0484,0.654,0,0,0,0,0,13.5
2025-07-08,0.0,29.3,46.3,-3.0,-9.8,0.0079,0.672,0,0,0,1,0,17.5
2025-12-30,1.57,19.4,26.3,26.2,18.5,0.032,0.252,0,0,0,0,0,7.3
2025-11-09,16.55,26.4,38.6,-14.2,-18.2,0.0296,0.728,0,0,0,1,0,21.2
2025-08-19,5.03,33.4,45.0,17.8,5.4,0.0365,0.624,0,0,0,0,0,14.1
2025-03-24,0.84,18.1,34.2,18.0,9.4,0.0242,0.69,0,0,0,0,0,11.0
2025-01-04,27.49,64.9,74.0,20.2,15.9,0.0087,0.144,1,1,0,0,0,28.7
2025-02-20,17.8,36.7,42.2,15.1,0.4,0.1094,0.631,0,0,0,0,0,19.0
2025-04-06,23.86,94.1,118.0,36.4,12.6,0.0625,0.476,1,1,1,0,1,46.9
2025-06-20,3.0,11.3,16.7,-1.1,-8.4,0.0067,0.904,0,0,0,1,0,16.0
2025-03-04,1.29,16.1,19.8,33.4,27.0,0.0268,0.635,0,0,0,0,0,9.5
2025-01-04,5.05,11.1,18.1,10.3,9.5,0.0401,0.529,0,0,0,0,0,9.1
2025-06-27,0.0,32.2,34.2,19.7,5.4,0.03,0.322,0,0,0,0,0,9.4
2025-09-25,21.19,41.9,59.8,-26.3,-34.0,0.0247,0.734,1,0,0,1,0,29.3
2025-01-27,0.0,12.4,21.6,15.1,7.0,0.0997,0.614,0,0,0,0,0,10.9
2025-11-15,4.22,28.8,29.6,7.0,2.5,0.0547,0.453,0,0,0,0,0,11.4
2025-02-14,15.73,44.7,45.9,20.6,0.8,0.1303,0.848,0,0,0,0,0,22.1
2025-03-24,6.66,13.7,23.4,20.1,14.8,0.0373,0.309,0,0,0,0,0,8.2
2025-01-26,32.83,45.5,62.1,16.0,-2.3,0.0409,0.289,1,0,0,1,0,29.1
2025-05-01,27.94,30.5,39.3,7.9,-0.5,0.0634,0.48,1,0,0,1,0,27.1
2025-04-16,6.95,23.0,27.7,19.8,18.1,0.0024,0.726,0,0,0,0,0,12.0
2025-11-28,34.27,58.2,64.6,-11.9,-17.5,0.036,0.752,1,1,0,1,0,39.8
2025-06-23,24.67,63.7,81.5,13.2,-7.2,0.0342,0.962,1,1,1,1,0,46.5
2025-02-25,36.54,31.7,56.0,2.1,-7.5,0.0444,0.442,1,0,0,1,0,29.4
2025-08-07,24.2,47.4,78.0,-5.2,-22.3,0.0055,0.591,1,0,0,1,0,30.1
2025-09-10,6.98,38.3,39.5,24.6,16.6,0.0144,0.672,0,0,0,0,0,14.3
2025-12-01,58.38,70.9,79.4,-6.4,-10.1,0.0824,0.946,1,1,0,1,0,50.2
2025-08-17,0.0,41.6,48.5,0.9,-1.4,0.0328,0.763,0,0,0,1,0,20.4
2025-05-24,35.6,61.1,75.5,-2.3,-10.4,0.0634,0.413,1,1,0,1,0,39.2
2025-08-06,1.68,48.0,58.4,-15.0,-26.6,0.0129,0.352,0,0,0,1,0,18.1
2025-04-09,0.0,24.6,25.1,26.7,21.7,0.0243,0.743,0,0,0,0,0,11.3
2025-01-05,0.0,13.6,16.4,23.4,16.0,0.0206,0.912,0,0,0,0,0,10.8
2025-05-16,4.21,14.8,31.9,17.1,15.9,0.0516,0.61,0,0,0,0,0,11.3
2025-05-12,40.19,28.3,34.4,-6.7,-19.0,0.0395,0.503,1,0,0,1,0,28.5
2025-05-06,0.0,30.2,36.6,31.3,19.5,0.0157,0.385,0,0,0,0,0,9.5
2025-06-07,10.95,12.7,12.9,25.8,21.0,0.0295,0.333,0,0,0,0,0,8.2
2025-12-02,21.58,36.6,43.8,26.7,13.0,0.031,0.472,1,0,0,0,0,20.5
2025-05-17,34.89,30.6,50.9,-4.2,-15.3,0.0459,0.781,1,0,0,1,0,31.4
2025-03-19,1.41,30.6,34.7,6.1,2.1,0.0507,0.608,0,0,0,0,0,12.6
2025-08-06,2.71,27.7,37.8,22.1,19.0,0.119,0.459,0,0,0,0,0,13.5
2025-12-31,7.11,74.0,99.4,3.7,-21.2,0.0319,0.331,0,1,1,1,0,35.8
2025-07-23,11.14,27.7,44.2,19.1,18.5,0.0569,0.581,0,0,0,0,0,14.9
2025-06-07,37.08,75.6,92.5,-16.9,-32.9,0.0145,0.553,1,1,1,1,0,47.2
2025-05-31,1.07,21.0,47.2,34.2,31.5,0.0185,0.445,0,0,0,0,0,10.1
2025-05-10,11.38,53.9,66.0,3.0,-10.4,0.0192,0.684,0,1,0,1,0,29.5
2025-11-23,11.53,37.8,51.5,18.3,12.7,0.0498,0.401,0,0,0,0,0,14.9
2025-03-09,10.19,69.7,77.0,16.3,5.4,0.0107,0.724,0,1,0,0,0,26.5
2025-03-29,0.34,31.0,44.6,16.7,7.4,0.0371,0.969,0,0,0,0,0,15.7
2025-10-11,5.13,14.1,15.5,-5.0,-8.7,0.0369,0.78,0,0,0,1,0,16.4
2025-02-28,9.76,6.2,17.5,32.9,26.9,0.05,0.626,0,0,0,0,0,10.6
2025-04-25,0.0,43.7,47.0,5.7,3.2,0.0298,0.652,0,0,0,0,0,14.3
2025-12-29,64.3,79.3,89.8,16.9,14.9,0.026,0.574,1,1,1,0,0,48.3
2025-05-27,16.67,52.7,58.3,-10.3,-17.0,0.0182,0.583,0,1,0,1,0,29.0
2025-07-02,6.15,17.1,20.6,5.1,-0.4,0.0429,0.599,0,0,0,1,0,16.0
2025-12-14,9.94,18.0,39.6,2.2,-12.0,0.0931,0.882,0,0,0,1,0,22.1
2025-10-07,5.1,17.3,27.8,21.4,11.2,0.0391,0.685,0,0,0,0,0,11.7
2025-02-28,5.1,32.0,32.7,12.1,-1.9,0.0624,0.892,0,0,0,1,0,21.2
2025-02-03,0.0,17.0,33.5,18.0,7.7,0.0546,0.729,0,0,0,0,0,11.9
2025-01-29,7.44,4.2,9.8,22.9,13.5,0.0277,0.617,0,0,0,0,0,8.7
2025-02-24,0.0,12.9,14.3,19.2,10.0,0.0214,0.422,0,0,0,0,0,6.5
2025-01-03,12.82,4.8,4.9,21.8,7.6,0.0262,0.599,0,0,0,0,0,9.3
2025-04-06,0.27,2.8,11.8,26.7,14.5,0.0877,0.382,0,0,0,0,0,6.9
2025-03-28,19.12,21.2,32.5,9.6,2.6,0.0495,0.434,0,0,0,0,0,13.6
2025-01-21,1.88,20.4,29.6,24.5,17.1,0.0391,0.445,0,0,0,0,0,9.5
2025-06-22,36.45,45.9,80.1,-7.3,-19.8,0.0907,0.285,1,0,1,1,0,37.8
2025-01-09,5.86,25.9,26.8,41.3,36.8,0.037,0.699,0,0,0,0,1,15.9
2025-10-09,51.19,43.1,54.1,5.1,-2.7,0.0437,0.665,1,0,0,1,0,35.3
2025-03-04,8.29,22.7,29.4,4.6,2.7,0.0293,0.71,0,0,0,0,0,13.0
2025-04-18,11.98,21.0,37.1,33.0,22.8,0.0081,0.562,0,0,0,0,0,12.3
2025-12-03,22.79,36.0,48.1,10.4,5.7,0.0493,0.717,1,0,0,0,0,23.6
2025-09-15,7.23,21.1,23.4,21.9,17.8,0.0271,0.681,0,0,0,0,0,11.9
2025-02-28,29.13,37.3,40.8,1.9,-6.4,0.1212,0.665,1,0,0,1,0,31.4
2025-12-12,10.81,17.3,26.6,27.3,17.5,0.0469,0.818,0,0,0,0,0,14.2
2025-08-30,11.53,56.7,74.0,7.9,-14.5,0.0538,0.697,0,1,0,1,0,31.5
2025-10-24,22.2,27.2,43.1,-25.7,-48.8,0.0161,0.303,1,0,0,1,0,23.0
2025-09-30,13.86,13.7,28.7,9.2,-2.2,0.0204,0.538,0,0,0,1,0,16.7
2025-09-09,10.41,52.6,68.4,32.5,26.8,0.0331,0.671,0,1,0,0,0,24.4
2025-05-19,6.51,18.9,34.6,27.0,25.4,0.0273,0.468,0,0,0,0,0,10.5
2025-11-04,24.09,37.1,43.7,-16.1,-24.9,0.0808,0.709,1,0,0,1,0,29.7
2025-03-09,16.61,57.9,73.8,22.3,18.8,0.0396,0.544,0,1,0,0,0,25.8
2025-10-12,6.63,5.0,9.2,12.5,9.7,0.0591,0.727,0,0,0,0,0,10.4
2025-07-15,21.26,10.9,18.7,10.4,2.1,0.0293,0.565,1,0,0,0,0,16.7
2025-10-20,27.2,41.5,52.0,18.9,7.7,0.0407,0.776,1,0,0,0,0,25.6
2025-02-07,8.21,23.1,36.1,25.0,14.6,0.0576,0.97,0,0,0,0,0,16.5
2025-04-25,6.87,32.8,40.4,20.6,17.2,0.0329,0.248,0,0,0,0,0,10.8
2025-12-26,0.0,0.0,5.6,12.0,0.8,0.0282,0.815,0,0,0,0,0,8.0
2025-07-16,0.23,29.1,50.6,12.9,3.9,0.0293,0.731,0,0,0,0,0,13.7
2025-07-23,10.07,37.4,62.3,13.4,2.1,0.0442,0.402,0,0,0,0,0,15.2
2025-10-09,20.61,16.0,24.7,42.5,39.2,0.0905,0.563,1,0,0,0,1,22.4
2025-07-07,24.45,59.4,80.2,-2.6,-10.5,0.0414,0.588,1,1,1,1,0,43.0
2025-07-28,17.52,10.4,30.6,16.0,6.1,0.1487,0.736,0,0,0,0,0,17.4
2025-07-06,22.48,53.4,82.8,6.5,3.3,0.1373,0.613,1,1,1,0,0,40.0
2025-02-04,45.03,68.2,82.4,-8.1,-8.2,0.0358,0.972,1,1,1,1,0,51.4
2025-05-19,2.24,25.0,31.5,14.9,11.1,0.0428,0.882,0,0,0,0,0,14.0
2025-12-18,1.61,33.4,36.1,23.0,16.7,0.0453,0.554,0,0,0,0,0,12.4
2025-02-25,2.54,15.2,24.0,13.7,5.8,0.0328,0.666,0,0,0,0,0,10.4
2025-08-30,33.18,53.6,72.1,-0.7,-15.0,0.0661,0.507,1,1,0,1,0,38.5
2025-07-09,7.12,15.3,26.3,24.0,20.2,0.0238,0.616,0,0,0,0,0,10.8
2025-06-07,10.96,22.2,32.2,17.1,9.5,0.0257,0.803,0,0,0,0,0,14.4
2025-05-17,13.47,46.3,66.8,6.9,-1.1,0.0312,0.583,0,0,0,1,0,23.5
2025-05-03,61.14,58.0,78.3,-7.9,-9.7,0.0457,0.172,1,1,0,1,0,41.8
2025-05-13,26.07,61.0,79.0,-4.1,-16.6,0.067,0.44,1,1,0,1,0,37.8
2025-04-17,0.0,23.1,39.5,14.3,8.3,0.0609,0.382,0,0,0,0,0,10.2
2025-08-25,69.88,65.4,87.0,-7.4,-25.9,0.0098,0.833,1,1,1,1,0,54.7
2025-02-17,29.7,46.7,59.4,14.3,-0.3,0.0249,0.744,1,0,0,1,0,31.7
2025-04-14,13.5,12.5,35.6,1.1,-5.3,0.0464,0.683,0,0,0,1,0,19.0
2025-05-02,3.64,44.0,50.4,0.4,-9.8,0.0324,0.556,0,0,0,1,0,19.8
2025-02-11,5.84,21.8,24.7,10.1,7.7,0.0499,0.447,0,0,0,0,0,10.5
2025-02-28,25.73,40.5,61.5,-0.1,-8.3,0.0115,0.447,1,0,0,1,0,27.5
2025-04-08,1.39,8.3,20.2,6.7,4.5,0.0861,0.447,0,0,0,0,0,8.9
2025-07-11,15.77,46.1,69.6,7.6,-6.4,0.0507,0.662,0,0,0,1,0,25.4
2025-01-13,43.53,41.0,63.5,-13.6,-21.2,0.0449,0.766,1,0,0,1,0,35.0
2025-07-02,4.91,30.6,35.8,5.0,4.9,0.0193,0.74,0,0,0,0,0,13.6
2025-09-22,10.03,22.8,37.4,-3.4,-5.4,0.0302,0.843,0,0,0,1,0,20.3
2025-11-27,0.0,38.3,51.7,14.1,10.1,0.0381,0.477,0,0,0,0,0,12.8
2025-04-11,13.96,51.9,68.5,8.2,-5.5,0.0826,0.618,0,1,0,1,0,31.3
2025-04-14,2.76,25.8,34.2,7.0,4.9,0.0545,0.693,0,0,0,0,0,13.1
2025-06-27,10.5,23.7,25.6,18.7,13.1,0.0429,0.702,0,0,0,0,0,13.6
2025-06-21,18.48,43.4,56.4,1.0,-14.9,0.0626,0.343,0,0,0,1,0,22.4
2025-03-28,16.24,34.2,42.7,31.8,27.1,0.0162,0.874,0,0,0,0,0,17.8
2025-01-27,9.47,4.8,13.2,31.5,20.9,0.0601,0.563,0,0,0,0,0,9.9
2025-07-21,9.88,52.1,54.8,2.5,-1.4,0.0257,0.917,0,1,0,1,0,30.3
2025-03-20,5.42,1.5,6.7,16.8,10.7,0.1112,0.821,0,0,0,0,0,11.9
2025-11-26,5.75,24.8,46.9,20.9,16.4,0.0172,0.606,0,0,0,0,0,12.8
2025-07-12,27.97,69.5,81.6,-14.8,-25.6,0.0252,0.319,1,1,1,1,0,42.2
2025-07-02,5.8,11.9,17.9,-1.8,-4.7,0.1195,0.728,0,0,0,1,0,18.5
2025-04-22,4.25,6.4,15.4,28.6,14.6,0.0176,0.408,0,0,0,0,0,6.6
2025-05-16,1.53,25.8,28.5,18.8,8.6,0.0311,0.865,0,0,0,0,0,13.2
2025-03-02,10.16,26.9,36.7,10.8,-0.8,0.0437,0.749,0,0,0,1,0,20.3
2025-01-16,2.59,19.0,25.3,10.5,4.0,0.1006,0.708,0,0,0,0,0,13.2
2025-12-17,3.18,32.1,34.8,22.4,19.3,0.0304,0.676,0,0,0,0,0,13.1
2025-02-11,2.17,16.7,27.7,22.6,20.3,0.0297,0.736,0,0,0,0,0,11.2
2025-10-24,13.92,44.4,53.8,-5.0,-15.8,0.058,0.838,0,0,0,1,0,25.3
2025-05-07,5.74,47.0,71.4,22.5,16.0,0.0303,0.636,0,0,0,0,0,17.5
2025-08-31,3.9,5.8,7.5,11.7,5.0,0.0267,0.545,0,0,0,0,0,7.3
2025-06-28,19.26,47.9,65.1,-7.3,-7.8,0.0543,0.708,0,0,0,1,0,26.4
2025-08-26,43.3,72.4,82.7,-4.3,-27.4,0.0463,0.769,1,1,1,1,0,50.1
2025-09-19,10.05,32.4,46.9,36.6,33.5,0.0344,0.818,0,0,0,0,1,19.8
2025-06-20,4.99,27.0,33.9,24.2,5.4,0.0703,0.767,0,0,0,0,0,14.8
2025-01-24,15.33,2.2,15.9,31.8,24.9,0.0154,0.875,0,0,0,0,0,12.3
2025-01-08,45.86,69.2,90.4,6.9,-7.3,0.033,0.566,1,1,1,1,0,48.8
2025-03-22,2.02,23.8,33.0,9.6,2.5,0.1156,0.774,0,0,0,0,0,15.1
2025-08-05,0.0,26.2,28.2,18.1,6.5,0.0366,0.634,0,0,0,0,0,11.1
2025-02-28,12.42,18.1,33.3,22.2,14.8,0.0246,0.59,0,0,0,0,0,12.5
2025-10-12,36.72,62.3,67.6,4.0,-8.9,0.1179,0.55,1,1,0,1,0,41.7
2025-03-22,18.18,36.8,58.0,11.2,-14.6,0.0758,0.659,0,0,0,1,0,24.8
2025-12-13,1.15,30.8,32.0,31.3,24.2,0.0142,0.451,0,0,0,0,0,10.0
2025-09-08,27.18,37.6,51.0,25.5,18.7,0.0385,0.803,1,0,0,0,0,25.3
2025-12-22,22.07,56.9,66.1,16.9,-2.0,0.1464,0.752,1,1,0,1,0,40.5
2025-05-15,8.4,14.9,18.0,37.0,30.8,0.0419,0.793,0,0,0,0,1,15.6
2025-07-02,36.39,67.3,108.1,19.5,0.7,0.0595,0.346,1,1,1,0,0,41.7
2025-01-18,9.34,15.8,18.2,0.8,-11.4,0.0324,0.839,0,0,0,1,0,18.1
2025-11-14,44.65,41.0,59.2,7.7,-10.9,0.0519,0.754,1,0,0,1,0,35.1
2025-07-15,29.0,48.0,58.0,-3.5,-8.9,0.0303,0.491,1,0,0,1,0,29.6
2025-04-04,14.37,16.3,18.2,10.4,1.9,0.0521,0.373,0,0,0,0,0,10.6
2025-10-04,0.0,34.4,37.6,40.8,38.0,0.0554,0.518,0,0,0,0,1,15.4
2025-05-10,7.37,13.8,21.1,12.2,5.1,0.0519,0.452,0,0,0,0,0,9.8
2025-04-11,30.99,81.7,93.7,4.8,-8.0,0.01,0.62,1,1,1,1,0,47.1
2025-12-24,5.66,27.4,35.1,35.6,29.2,0.0262,0.663,0,0,0,0,1,16.0
2025-03-06,7.6,11.6,12.2,12.3,4.3,0.0525,0.685,0,0,0,0,0,10.9
2025-05-17,11.02,25.9,28.0,18.4,7.1,0.0419,0.646,0,0,0,0,0,13.6
2025-11-17,21.0,60.1,66.1,24.5,15.3,0.0655,0.704,1,1,0,0,0,32.6
2025-08-11,0.0,30.8,38.1,22.3,11.2,0.0319,0.574,0,0,0,0,0,11.7
2025-01-08,8.83,18.7,32.0,-6.2,-14.1,0.0487,0.458,0,0,0,1,0,16.6
2025-12-16,18.29,53.4,63.4,-14.6,-29.6,0.0271,0.404,0,1,0,1,0,28.6
2025-10-30,10.97,28.6,29.3,29.8,22.8,0.0602,0.72,0,0,0,0,0,15.2
2025-07-29,66.82,84.5,101.8,-25.0,-39.5,0.0866,0.758,1,1,1,1,0,58.8
2025-10-26,4.23,3.6,6.6,29.2,25.2,0.0345,0.677,0,0,0,0,0,8.4
2025-04-23,23.74,62.0,83.9,-22.0,-44.1,0.0309,0.889,1,1,1,1,0,45.6
2025-02-18,0.83,26.9,28.5,27.6,23.9,0.0407,0.538,0,0,0,0,0,10.7
2025-12-23,16.14,11.1,11.7,18.0,12.7,0.0403,0.498,0,0,0,0,0,10.7
2025-06-06,1.77,11.9,19.5,9.7,8.6,0.0829,0.374,0,0,0,0,0,8.6
2025-01-19,0.0,20.3,40.6,11.7,2.6,0.0361,0.503,0,0,0,0,0,10.3
2025-06-27,7.43,7.7,15.3,19.7,17.5,0.054,0.394,0,0,0,0,0,8.3
2025-06-23,14.39,30.1,32.0,10.8,0.0,0.0547,0.404,0,0,0,0,0,13.4
2025-02-08,49.01,49.8,61.4,-18.0,-18.7,0.0452,0.597,1,0,0,1,0,35.5
2025-08-17,11.41,38.0,44.5,2.7,-8.5,0.0231,0.661,0,0,0,1,0,21.0
2025-09-16,20.57,19.7,24.6,28.8,8.0,0.0198,0.164,1,0,0,0,0,14.2
2025-08-10,0.0,1.7,19.2,20.9,9.1,0.0249,0.694,0,0,0,0,0,8.1
2025-05-14,0.0,27.9,37.7,22.3,16.2,0.0921,0.415,0,0,0,0,0,11.8
2025-01-30,8.39,6.9,14.9,18.9,13.9,0.1392,0.769,0,0,0,0,0,14.0
2025-11-08,22.57,38.4,58.2,-6.2,-13.7,0.0128,0.39,1,0,0,1,0,25.9
2025-09-20,4.17,22.9,34.5,9.6,4.0,0.1135,0.484,0,0,0,0,0,13.1
2025-01-01,15.07,52.6,53.1,12.7,3.1,0.108,0.903,0,1,0,0,0,28.4
2025-05-26,3.42,22.6,30.6,11.1,-0.6,0.0239,0.678,0,0,0,1,0,16.8
2025-03-04,0.0,37.5,61.1,-7.3,-18.4,0.0062,0.268,0,0,0,1,0,16.0
2025-12-14,1.96,20.0,23.4,8.4,0.6,0.0348,0.582,0,0,0,0,0,10.1
2025-03-26,0.0,28.1,46.6,26.5,23.0,0.0105,0.855,0,0,0,0,0,13.8
2025-03-30,3.88,24.3,38.1,8.9,2.1,0.0364,0.392,0,0,0,0,0,10.4
2025-06-08,44.05,59.7,95.0,0.3,-13.5,0.0209,0.29,1,1,1,1,0,45.1
2025-03-19,11.57,70.8,101.5,-5.8,-26.8,0.0546,0.851,0,1,1,1,0,41.5
2025-08-24,11.62,59.6,60.5,-7.1,-19.4,0.0078,0.5,0,1,0,1,0,27.9
2025-06-11,14.04,29.3,56.4,1.9,-4.6,0.0236,0.871,0,0,0,1,0,23.3
2025-05-15,19.41,54.8,73.7,-1.3,-4.4,0.0773,0.791,0,1,0,1,0,34.4
2025-12-02,7.84,5.7,25.1,31.1,20.1,0.0507,0.685,0,0,0,0,0,11.3
2025-05-01,12.31,18.0,27.5,32.1,20.9,0.1318,0.495,0,0,0,0,0,14.4
2025-10-12,24.77,31.2,49.3,21.9,12.4,0.0403,0.794,1,0,0,0,0,24.0
2025-07-09,0.0,12.2,22.9,14.6,10.3,0.037,0.468,0,0,0,0,0,7.9
2025-11-20,9.89,20.7,31.7,20.1,11.8,0.0239,0.919,0,0,0,0,0,14.9
2025-02-20,7.24,35.4,36.0,18.6,18.0,0.0444,0.843,0,0,0,0,0,16.1
2025-11-09,67.48,88.0,113.1,-3.9,-6.2,0.0421,0.359,1,1,1,1,0,55.5
2025-03-19,4.02,32.7,45.0,24.6,20.0,0.0139,0.533,0,0,0,0,0,12.4
2025-11-15,0.11,13.2,14.6,23.4,15.0,0.049,0.955,0,0,0,0,0,11.9
2025-07-30,41.1,64.0,84.4,0.9,-17.2,0.0214,0.753,1,1,1,1,0,48.1
2025-12-17,29.25,52.0,70.0,26.1,18.8,0.0251,0.721,1,1,0,0,0,32.7
2025-08-15,8.5,9.2,15.5,20.5,13.0,0.0291,0.387,0,0,0,0,0,7.9
2025-08-30,0.0,16.8,20.2,27.4,21.6,0.0396,0.687,0,0,0,0,0,10.1
2025-06-29,0.0,32.0,42.0,18.3,15.0,0.0705,0.744,0,0,0,0,0,14.6
2025-11-30,29.79,69.3,89.8,-18.8,-27.6,0.03,0.816,1,1,1,1,0,47.4
2025-10-11,34.08,60.4,77.8,10.7,-2.8,0.0241,0.366,1,1,0,1,0,37.4
2025-05-11,41.73,53.1,79.7,6.8,-8.3,0.0388,0.601,1,1,0,1,0,40.8
2025-04-26,6.08,17.8,27.3,-2.0,-13.5,0.029,0.736,0,0,0,1,0,17.3
2025-05-07,17.29,25.6,25.9,11.6,0.4,0.0273,0.783,0,0,0,0,0,15.5
2025-04-18,3.81,24.9,50.6,3.1,0.8,0.0501,0.14,0,0,0,0,0,9.7
2025-06-24,0.0,32.5,48.1,12.5,5.5,0.0537,0.623,0,0,0,0,0,13.6
2025-01-18,0.0,27.8,38.2,6.2,0.2,0.015,0.888,0,0,0,0,0,13.5
2025-07-29,9.55,50.5,70.3,-5.0,-6.6,0.0573,0.638,0,1,0,1,0,29.8
2025-05-21,13.1,18.1,21.7,23.8,16.1,0.0322,0.824,0,0,0,0,0,14.0
2025-02-08,6.01,31.7,41.5,10.7,1.7,0.0911,0.864,0,0,0,0,0,17.4
2025-08-17,28.58,76.9,91.6,-10.5,-26.9,0.0427,0.177,1,1,1,1,0,43.1
2025-04-18,8.25,13.3,31.1,21.9,12.8,0.0456,0.69,0,0,0,0,0,12.4
2025-09-15,0.0,40.1,41.3,6.7,-5.2,0.0114,0.155,0,0,0,1,0,14.0
2025-03-02,0.0,31.2,36.4,15.5,6.9,0.0206,0.329,0,0,0,0,0,9.2
2025-01-10,0.0,12.8,16.8,11.3,11.2,0.0241,0.31,0,0,0,0,0,5.8
2025-07-26,20.26,59.5,62.9,-13.1,-27.0,0.057,0.656,1,1,0,1,0,36.7
2025-02-13,0.0,19.5,31.0,15.1,6.1,0.0148,0.492,0,0,0,0,0,8.8
2025-03-13,11.1,39.4,61.5,-16.0,-22.6,0.0468,0.714,0,0,0,1,0,23.4
2025-04-05,21.0,45.8,69.5,-9.6,-17.9,0.0158,0.645,1,0,0,1,0,29.4
2025-09-07,0.0,32.1,41.3,26.1,19.8,0.0575,0.71,0,0,0,0,0,13.9
2025-10-24,8.86,32.0,34.4,8.8,0.6,0.0481,0.533,0,0,0,0,0,13.5
2025-04-13,49.12,64.8,84.4,-23.2,-35.7,0.0492,0.623,1,1,1,1,0,49.6
2025-10-09,21.93,32.2,41.2,5.3,-10.4,0.0294,0.486,1,0,0,1,0,25.2
2025-02-25,25.85,61.6,74.3,-8.8,-19.2,0.0173,0.918,1,1,0,1,0,40.0
2025-05-03,12.58,16.7,21.2,-9.3,-13.6,0.0736,0.503,0,0,0,1,0,17.5
2025-01-25,0.0,25.8,44.4,21.8,10.7,0.0292,0.761,0,0,0,0,0,13.1
2025-09-20,7.86,19.7,25.9,27.6,17.0,0.0352,0.669,0,0,0,0,0,12.2
2025-12-12,4.08,32.9,48.0,26.4,26.3,0.008,0.918,0,0,0,0,0,15.7
2025-08-26,5.13,25.3,28.1,34.7,22.3,0.022,0.797,0,0,0,0,0,13.0
2025-04-16,41.38,37.4,48.8,-9.8,-21.4,0.0389,0.761,1,0,0,1,0,32.9
2025-06-10,7.59,19.3,33.2,19.0,6.9,0.0687,0.803,0,0,0,0,0,14.7
2025-05-30,26.31,64.3,67.0,-11.3,-19.4,0.0204,0.492,1,1,0,1,0,36.3
2025-06-11,7.86,24.5,31.8,17.3,14.3,0.1151,0.713,0,0,0,0,0,15.8
2025-07-19,12.55,25.1,37.4,24.8,15.6,0.1037,0.684,0,0,0,0,0,16.7
2025-01-03,2.13,7.9,12.9,24.4,23.1,0.0155,0.344,0,0,0,0,0,5.5
2025-02-16,2.11,20.1,25.2,7.7,2.0,0.0486,0.524,0,0,0,0,0,10.2
2025-03-09,15.21,9.4,19.2,12.2,3.1,0.0365,0.946,0,0,0,0,0,14.5
2025-11-26,0.13,14.1,18.0,5.5,2.1,0.0404,0.834,0,0,0,0,0,10.9
2025-09-19,6.01,3.6,7.5,5.6,-9.1,0.0762,0.721,0,0,0,1,0,15.6
2025-06-24,0.0,56.0,73.3,-5.6,-10.5,0.0277,0.555,0,1,0,1,0,27.0
2025-06-02,25.85,88.4,100.6,-3.5,-15.9,0.0493,0.744,1,1,1,1,0,49.4
2025-10-03,8.66,0.0,10.6,31.6,22.3,0.0263,0.676,0,0,0,0,0,9.0
2025-04-30,10.97,21.3,31.1,18.6,10.5,0.0388,0.808,0,0,0,0,0,14.6
2025-05-14,36.85,31.3,54.1,3.0,-7.2,0.0333,0.652,1,0,0,1,0,30.7
2025-02-09,22.51,40.9,46.9,28.2,24.9,0.0971,0.557,1,0,0,0,0,24.0
2025-02-03,12.19,38.5,40.0,25.6,19.1,0.0631,0.708,0,0,0,0,0,17.2
2025-10-13,15.54,55.2,66.2,3.5,-4.5,0.0331,0.209,0,1,0,1,0,26.9
2025-06-15,0.0,7.4,11.9,7.0,-3.5,0.0312,0.334,0,0,0,1,0,10.5
2025-11-18,0.0,22.8,31.6,13.9,3.5,0.1031,0.288,0,0,0,0,0,10.1
2025-10-10,21.92,69.7,76.5,-6.6,-21.5,0.0368,0.406,1,1,0,1,0,36.4
2025-12-25,14.21,48.8,63.6,27.9,16.5,0.0457,0.326,0,0,0,0,0,16.7
2025-07-08,15.84,46.3,53.4,-8.5,-16.4,0.0377,0.674,0,0,0,1,0,23.9
2025-06-14,9.41,33.4,37.8,2.7,-2.6,0.0439,0.741,0,0,0,1,0,20.9
2025-04-15,26.23,31.5,40.2,5.0,-1.9,0.0891,0.798,1,0,0,1,0,30.3
